Scheme_Name	Asset_Value
-	SBI Fixed Maturity Plan (FMP) - Series 71 (364 Days) - Regular Plan - Income Distribution cun Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 79 (1170 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 79 (1170 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP) - Series 79 (1170 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 79 (1170 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP) - Series 8 (1178 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 8 (1178 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 8 (1178 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 8 (1178 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 9 (1178 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 9 (1178 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 9 (1178 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 9 (1178 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 23 (1106 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 23 (1106 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 23 (1106 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 23 (1106 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 42 (1857 Days) Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 42 (1857 Days) Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) Series 42 (1857 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) Series 42 (1857 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 44 (1855 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 44 (1855 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) - Series 44 (1855 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) Series 44 (1855 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) Series 45 (1840 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) Series 45 (1840 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP) Series 45 (1840 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) Series 45 (1840Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
-	SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Direct Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Regular Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Direct Plan - IDCW Payout
-	SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Regular Plan - IDCW Payout
-	SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days)- Direct Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days)- Direct Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days)- Regular Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days) - Direct Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Direct Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular  Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout Option
-	SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Regular Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout Option
-	SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Direct Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Regular Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Growth
-	SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout
-	SBI Fixed Maturity Plan-Series 91 (90 Days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan-Series 91 (90 Days) - Direct Plan - Income Distribution Cum Capital Withdrawal
-	SBI Fixed Maturity Plan-Series 91 (90 Days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan-Series 91 (90 Days) - Regular Plan - Income Distribution Cum Capital Wthdrawal
-	SBI Fixed Maturity Plan-Series 92 (91 days) - Direct Plan - Growth
-	SBI Fixed Maturity Plan-Series 92 (91 days) - Direct Plan - Income Distribution Cum Capital Withdrawal Option
-	SBI Fixed Maturity Plan-Series 92 (91 days) - Regular Plan - Growth
-	SBI Fixed Maturity Plan-Series 92 (91 days) - Regular Plan - Income Distribution Cum Capital Withdrawal Option
-	Tata Fixed Maturity Plan Series 61 Scheme A (91 days) - Direct Plan Growth Option
-	Tata Fixed Maturity Plan Series 61 Scheme A (91 days) - Direct Plan IDCW Payout Option
INF277KA1AD2	Tata Fixed Maturity Plan Series 61 Scheme A (91 days) - Direct Plan IDCW Reinvestment Option
-	Tata Fixed Maturity Plan Series 61 Scheme A (91 days) - Regular Plan Growth Option
-	Tata Fixed Maturity Plan Series 61 Scheme A (91 days) - Regular Plan IDCW Payout Option
INF277KA1AA8	Tata Fixed Maturity Plan Series 61 Scheme A (91 days) - Regular Plan IDCW Reinvestment Option
-	Tata Fixed Maturity Plan Series 61 Scheme D Direct Plan Growth
-	Tata Fixed Maturity Plan Series 61 Scheme D Direct Plan IDCW Payout
-	Tata Fixed Maturity Plan Series 61 Scheme D Regular Plan Growth
-	Tata Fixed Maturity Plan Series 61 Scheme D Regular Plan IDCW Payout
-	TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-DIRECT PLAN -GROWTH
-	TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-REGULAR PLAN -GROWTH
-	TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-REGULAR PLAN -IDCW PAYOUT
-	Union Fixed Maturity Plan - Series 13 - Direct Plan - Growth Option
-	Union Fixed Maturity Plan - Series 13 - Regular Plan - Growth Option
-	Union Fixed Maturity Plan - Series 13 - Regular Plan - IDCW Payout Option
-	UTI Capital Protection Oriented Scheme - Series IX-I (1467 Days) - Direct Plan - IDCW
-	UTI Capital Protection Oriented Scheme - Series IX-I (1467 Days) - Regular Plan - IDCW
-	UTI Capital Protection Oriented Scheme Series IX-I (1467 Days) - Direct Plan - Growth Option
-	UTI Capital Protection Oriented Scheme Series IX-I (1467 Days) - Regular Plan - Growth Option
-	UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Direct Plan - IDCW
-	UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Regular Plan - IDCW
-	UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Direct Plan - Growth Option
-	UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Regular Plan - Growth Option
-	UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Direct Plan - IDCW
-	UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Regular Plan - IDCW
-	UTI Capital Protection Oriented Scheme Series IX-III ( 1389 Days) - Direct Plan - Growth Option
-	UTI Capital Protection Oriented Scheme Series IX-III ( 1389 Days) - Regular Plan - Growth Option
-	UTI Capital Protection Oriented Scheme - Series VIII-II (1831 Days) - Direct Plan - IDCW
-	UTI Capital Protection Oriented Scheme - Series VIII-II (1831 Days) - Regular Plan - IDCW
-	UTI Capital Protection Oriented Scheme Series VIII - II (1831 Days) - Regular Plan - Growth Option
-	UTI Capital Protection Oriented Scheme Series VIII -II  (1831 Days) - Direct Plan - Growth Option
-	UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Direct Plan - Dividend Option
-	UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Regular Plan - Dividend Option
-	UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Regular Plan - Growth Option
-	UTI Capital Protection Oriented Scheme Series VIII-III (1281Days) - Direct Plan - Growth Option
-	UTI Capital Protection Oriented Scheme - Series VIII-IV (1996 Days) - Direct Plan - IDCW
-	UTI Capital Protection Oriented Scheme - Series VIII-IV (1996 Days) - Regular Plan - IDCW
-	UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Direct Plan - Growth Option
-	UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Regular Plan - Growth Option
-	UTI Capital Protection Oriented Scheme - Series X-II (1134 Days) - Direct Plan - IDCW
-	UTI Capital Protection Oriented Scheme - Series X-II (1134 Days) - Regular Plan - IDCW
-	UTI Capital Protection Oriented Scheme Series X-II ( 1134 Days) - Direct Plan - Growth Option
-	UTI Capital Protection Oriented Scheme Series X-II ( 1134 Days) - Regular Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Direct Plan - Dividend Option
-	UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Direct Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Regular Plan - Dividend Option
-	UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Regular Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Direct Plan - Dividend Option
-	UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Direct Plan- Growth Option
-	UTI Dual Advantage Fixed Term Fund Series II-II (1997 days) - Regular Plan - Dividend Option
-	UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Regular Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Direct Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Direct Plan - IDCW
-	UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Regular Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Regular Plan - IDCW
-	UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Direct Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Regular Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series II-IV (1997 Days) - Direct Plan - IDCW
-	UTI Dual Advantage Fixed Term Fund Series II-IV (1997 Days) - Regular Plan - IDCW
-	UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Direct Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Regular Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series II-V (1997 Days) - Direct Plan - IDCW
-	UTI Dual Advantage Fixed Term Fund Series II-V (1997 Days) - Regular Plan - IDCW
-	UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Direct Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Regular Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series III-I (1998 Days) - Direct Plan - IDCW
-	UTI Dual Advantage Fixed Term Fund Series III-I (1998 Days) - Regular Plan - IDCW
-	UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Direct Plan - Dividend Option
-	UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Direct Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Dividend Option
-	UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Direct  Plan - Dividend Option
-	UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Direct Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Regular Plan - Dividend Option
-	UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Regular Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Direct Plan - Dividend Option
-	UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Direct Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Regular Plan - Dividend Option
-	UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Regular Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Direct Plan - Growth Option
-	UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Regular Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund Series IV-IV (1997 Days) - Direct Plan - IDCW
-	UTI Dual Advantage Fixed Term Fund Series IV-IV (1997 Days) - Regular Plan - IDCW
-	UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct  Plan - Growth Option
-	UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct Plan - Dividend Option
-	UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Dividend Option
-	UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Growth Option
-	UTI F I I F-Annual Interval Plan Series - II - Direct Plan - Growth Option
-	UTI F I I F-Annual Interval Plan Series - II - Regular Plan - Growth Option
INF789F01VY4	UTI FIIF Annual Interval Plan II - Direct Plan - IDCW
INF789F01FL4	UTI FIIF Annual Interval Plan II - Regular Plan - IDCW
INF789F01WE4	UTI FIIF Annual Interval Plan IV - Direct Plan - IDCW
INF789F01FX9	UTI FIIF Annual Interval Plan IV - Regular Plan - IDCW
-	UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Direct Plan - Growth Option
-	UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Regular Plan - Growth Option
INF789F01VS6	UTI FIIF Half Yearly Plan I - Direct Plan - IDCW
INF789F01EZ7	UTI FIIF Half Yearly Plan I - Regular Plan - IDCW
-	UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Direct Plan - Growth Option
-	UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Regular Plan - Growth Option
INF789F01WW6	UTI FIIF Half Yearly Plan II - Direct Plan - IDCW
INF789F01HH8	UTI FIIF Half Yearly Plan II - Regular Plan - IDCW
-	UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Direct Plan - Growth Option
-	UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Regular Plan - Growth Option
-	UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Direct Plan - Growth Option
-	UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Regular Plan - Growth Option
INF789F01EW4	UTI - Fixed Income Interval Fund - Monthly Interval Plan - Institutional Dividend Option
INF789F01VP2	UTI FIIF Monthly Interval Plan I - Direct Plan - Monthly IDCW
INF789F01ET0	UTI FIIF Monthly Interval Plan I - Regular Plan - Monthly IDCW
INF789F01VM9	UTI FIIF Monthly Interval Plan II - Direct Plan - Monthly IDCW
INF789F01EN3	UTI FIIF Monthly Interval Plan II - Regular Plan - Monthly IDCW
-	UTI Fixed Income Interval Fund - Monthly Interval Plan II-Direct Plan - Growth Option
-	UTI Fixed Income Interval Fund - Monthly Interval Plan II-Regular Plan - Growth Option
INF789F01WK1	UTI FIIF Quarterly Interval Plan III - Direct Plan - IDCW
INF789F01GJ6	UTI FIIF Quarterly Interval Plan III - Regular Plan - IDCW
-	UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Direct Plan - Growth Option
-	UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) -Regular Plan - Growth Option
INF789F01GM0	UTI Fixed  Income Interval Fund ( Quarterly Interval Plan -III) - Inst Dividend Plan
-	UTI F I I F Series II -Quarterly Interval Plan - IV -Direct Plan - Growth Option
-	UTI F I I F Series II -Quarterly Interval Plan - IV -Instn. Growth  Option
-	UTI F I I F Series II -Quarterly Interval Plan - IV -Regular Plan - Growth Option
INF789F01WN5	UTI FIIF Sr-2 Quarterly Interval Plan IV - Direct Plan - IDCW
INF789F01GP3	UTI FIIF Sr-2 Quarterly Interval Plan IV - Regular Plan - IDCW
